PDG_true,label_true_int,label_true,E_true_GeV,label_pred_int,label_pred,proba_pred,proba_pi,proba_proton,proba_kaon,E_pred_GeV,dE_over_E
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,39.17911,-0.020522213
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,41.056637,-0.17886727
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,40.06361,0.0015902519
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,40.77799,0.01944971
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,0.0,-1.0
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.950387,-0.0049612997
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,81.72128,0.021516036
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,22.01384,-0.26620534
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,40.198498,0.0049624443
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,41.522415,-0.1695517
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,15.318674,-0.2340663
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,73.855034,-0.07681207
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,51.86156,0.037231218
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.896591,-0.05517044
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,18.278051,-0.086097434
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,33.64773,-0.32704535
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.412047,0.04120474
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,78.511055,-0.018611813
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,24.772749,-0.1742417
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.288103,-0.08559485
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,32.417072,0.08056907
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,63.9496,-0.2894489
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,65.20866,-0.06844777
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,12.250608,0.22506085
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,83.51666,0.043958284
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,74.57088,-0.06786404
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,59.792088,-0.14582732
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,65.886314,-0.17642108
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,71.856895,0.026527077
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,43.746616,-0.12506767
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,27.189919,-0.093669385
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,69.70302,-0.004242597
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,93.91923,0.043546975
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,60.761723,0.012695376
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,74.12402,0.05891462
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,70.274956,0.003927939
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,56.108364,0.12216728
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,49.40457,-0.011908569
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,57.196136,0.14392273
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,46.073383,0.15183458
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,36.008064,-0.2798387
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,27.163334,-0.094555534
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.977733,-0.002226734
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,79.10495,0.13007072
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,29.359207,-0.021359762
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,32.097187,0.069906235
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,72.47633,0.035376195
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,66.475914,0.1079319
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,51.31398,0.026279602
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,73.20084,0.04572634
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,49.471188,-0.010576248
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,68.51312,-0.021241106
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,81.40682,0.017585278
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,86.15446,-0.042728253
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,61.59984,-0.12000231
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,84.50423,0.056302834
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,102.92507,0.029250717
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,85.58839,-0.04901793
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,69.821686,-0.0025473458
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,69.005585,0.15009308
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.981678,-0.001832199
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,65.59344,-0.062950894
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,99.9145,0.11016108
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.245896,0.12458964
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,62.90815,-0.21364813
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,56.075825,-0.06540292
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,70.51464,-0.11856699
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,23.334175,0.16670875
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,50.674473,-0.15542546
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,70.71191,0.010170092
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,91.64582,0.018286895
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,100.2388,0.0023880005
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,40.260567,-0.19478866
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.604511,0.05348371
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,23.682152,0.18410759
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,33.309383,-0.33381233
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,91.14673,-0.088532716
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,32.091858,0.0697286
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,21.349003,0.06745014
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,85.90248,-0.045527987
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,91.390175,-0.086098254
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.704132,0.07041321
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,77.45374,-0.031828213
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,93.29301,0.036588967
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,49.776123,-0.004477539
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,37.15153,-0.07121172
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,72.264725,-0.09669094
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,106.596565,0.06596565
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.474083,-0.017530568
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,8.866738,-0.11332617
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,27.65549,-0.0781503
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,16.954277,-0.15228614
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,53.53395,-0.107767485
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,104.28064,0.042806398
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,26.219492,-0.12601693
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,20.02827,0.001413536
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,35.48893,-0.11277676
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,47.623856,-0.047522888
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,50.122528,-0.3734684
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,13.121091,-0.56263036
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,68.62465,0.14374416
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,26.588556,-0.11371479
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.790544,-0.2209456
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,35.26899,-0.11827526
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,6.5885916,-0.34114084
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,47.7783,-0.044433974
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,58.046223,-0.032562956
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,92.76223,0.15952787
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,12.089136,0.20891361
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,27.932652,-0.06891162
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,15.598075,-0.22009626
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,58.64996,-0.16214344
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,26.343672,-0.1218776
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,93.84303,0.042700365
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.929482,0.06431605
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.359706,-0.06402941
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,63.563107,0.05938511
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,45.352024,-0.092959516
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,95.975716,-0.040242843
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,47.142036,-0.05715927
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,41.279163,0.031979084
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,94.82295,0.053588357
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,89.97865,0.124733165
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,99.16658,0.10185089
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,90.07627,-0.09923729
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,29.339878,-0.26650304
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,56.058422,0.12116844
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,57.828587,-0.036190223
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,85.42538,-0.14574623
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,57.779816,0.15559632
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,89.580864,-0.10419136
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,92.99675,-0.0700325
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,49.55374,-0.008925171
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,80.01177,0.00014715195
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,72.7322,-0.19186443
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,48.356663,-0.032866746
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.522793,-0.14772072
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,61.160625,0.019343758
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,84.295265,-0.06338594
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,84.33603,-0.06293301
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,23.670998,0.18354988
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,76.72562,-0.14749315
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,21.820389,-0.68828017
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,33.186085,0.106202826
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,71.586655,0.022666495
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,69.813034,-0.12733707
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,102.518394,0.13909326
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,47.648014,-0.3193141
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,57.747803,0.15495606
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,26.542719,-0.115242705
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,51.2858,0.025716018
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,47.118896,-0.05762207
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,97.17333,0.07970369
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,61.35771,-0.12346126
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,85.47634,-0.14523658
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,77.859344,-0.13489617
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,15.878696,-0.20606518
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.033041,-0.032231968
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,53.217297,-0.11304506
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,53.394455,0.0678891
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,72.40954,0.034421977
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,12.08537,0.20853701
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,7.74502,-0.225498
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,38.75606,-0.03109846
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,78.14997,-0.023125362
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,51.17285,-0.26895925
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,70.73746,0.010535104
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,100.67579,0.006757889
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,49.28024,-0.014395218
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,80.31286,0.0039107325
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.180529,0.018052865
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.52248,0.052248
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,33.920364,-0.15199089
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.347933,-0.06520672
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,6.2482686,-0.37517315
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,69.76513,-0.0033552987
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,91.32219,0.014690992
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,19.281507,-0.3572831
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,101.99677,0.13329747
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,63.259445,-0.20925693
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.3284235,0.03284235
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,92.131744,-0.07868256
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.616838,0.053894617
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,93.95109,0.043900978
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,57.059395,0.14118789
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,63.825966,-0.08820049
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,76.83711,0.097673036
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,33.69619,-0.15759525
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,16.06374,-0.19681302
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,7.699463,-0.23005371
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,22.553349,0.12766743
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,18.450378,-0.077481076
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,44.417747,-0.11164505
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,61.853928,0.23707855
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,56.583138,-0.19166946
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,22.52395,0.12619753
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,80.52042,0.0065052034
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.78398,-0.021601964
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,18.388983,-0.080550864
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,73.016396,-0.087295055
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,94.70523,0.05228034
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,82.54418,0.031802274
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,11.130074,0.11300735
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,76.668686,-0.041641425
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,102.07704,0.13418935
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,7.1699376,-0.28300625
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,104.440926,0.044409256
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,16.584314,-0.17078428
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,95.41189,-0.04588112
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,61.17324,0.22346482
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,102.21049,0.13567208
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,88.28451,-0.019061025
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,79.098976,0.12998538
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,15.387104,-0.23064479
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,34.303837,0.14346123
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,20.592598,0.029629897
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.395693,0.03956928
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,31.039751,0.03465837
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,83.29751,-0.07447213
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,94.51608,-0.05483917
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,27.82816,-0.07239469
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,63.115395,0.05192324
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,90.472595,-0.095274046
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,26.708138,-0.33229655
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,77.97427,-0.13361917
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,34.02975,0.13432503
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,98.11462,0.090162404
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,53.307026,0.06614052
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,18.756252,-0.062187385
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,62.5826,0.043043327
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,25.594856,0.2797428
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,78.72002,-0.015999794
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,34.14802,0.13826738
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.658445,0.065844536
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,83.74965,-0.069448344
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,68.96234,-0.014823696
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,6.807885,-0.31921148
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,85.22784,-0.14772163
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.216088,-0.07839117
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.77454,0.07745399
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,21.78033,0.089016534
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,49.84981,-0.0030037689
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,64.28021,-0.081711255
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.602765,0.1602765
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,14.303429,-0.28482857
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,66.95423,-0.04351098
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,5.1289,-0.48711
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,105.51585,0.055158462
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,100.111534,0.11235038
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,58.47227,-0.02546215
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,109.612625,0.09612625
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,26.835264,-0.3291184
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,19.359686,-0.032015704
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,56.797134,-0.18861237
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,48.105618,-0.19823971
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.034819,-0.19651814
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,73.55825,0.05083215
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,79.87286,0.1410409
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,69.88242,-0.22352862
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,22.736893,0.13684464
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,66.12294,-0.17346326
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,30.200432,0.006681061
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,36.95066,0.2316887
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,97.06589,0.07850986
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,47.675957,-0.046480864
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,105.71506,0.17461175
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,32.211277,0.073709235
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,84.91654,0.061456777
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,80.7353,0.009191227
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,66.785355,-0.045923505
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,23.256197,0.16280985
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,14.710054,-0.26449728
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,90.42147,0.004683007
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,67.6514,-0.033551462
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,38.74478,-0.031380463
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,68.93272,0.1488786
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,97.15097,-0.028490296
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,17.106277,-0.14468613
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,75.015526,0.07165037
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,44.571312,-0.108573765
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,53.25663,0.065132596
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.068091,-0.19319086
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,86.248184,-0.04168684
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,11.426929,0.14269295
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,97.73753,-0.022624664
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,67.09447,0.11824112
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,7.3895535,-0.26104465
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,71.848114,0.19746856
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.246775,-0.07532253
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,49.482746,-0.010345077
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,104.94375,0.049437486
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,55.46491,-0.07558486
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,6.753678,-0.32463223
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,83.81213,0.04765167
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,109.59609,0.09596092
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,10.1821785,0.01821785
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.074382,-0.19256182
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,103.59833,0.035983276
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,91.142525,-0.08857475
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,65.79062,-0.17761727
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,29.756433,-0.008118884
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,40.049988,0.0012496948
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,19.053595,-0.04732027
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,68.344925,-0.14568844
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,63.912056,0.06520093
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,19.530388,-0.023480605
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,30.457262,-0.23856845
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,50.122402,0.0024480438
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.547974,-0.04840088
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,6.674963,-0.3325037
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,100.757126,0.11952362
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,82.057755,-0.17942245
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,42.976284,0.0744071
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,30.763016,0.025433859
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,18.024408,-0.09877958
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.987356,-0.10126438
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,74.34336,0.062048014
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.863667,-0.037877783
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.451433,-0.05485668
