PDG_true,label_true_int,label_true,E_true_GeV,label_pred_int,label_pred,proba_pred,proba_pi,proba_proton,proba_kaon,E_pred_GeV,dE_over_E
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,9.237792,-0.076220796
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,34.236607,0.14122023
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,37.03672,0.23455735
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.142033,-0.14289837
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.2485266,-0.27514735
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,80.59432,0.0074290275
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,99.25865,-0.0074134828
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,42.050972,-0.15898056
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,114.98916,0.14989159
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,47.34096,0.18352404
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,88.42474,-0.017502848
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,58.64976,-0.02250398
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,43.488632,0.0872158
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,41.88454,0.047113515
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,13.629833,0.36298332
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,59.228077,-0.012865384
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,104.50699,0.16118877
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,78.67075,-0.01661558
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,42.70996,0.06774902
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,79.875175,-0.0015603065
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,92.78202,-0.072179794
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,42.042286,0.05105715
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,35.192398,-0.12019005
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,102.69506,0.026950607
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,50.257942,0.25644857
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,99.3666,0.10407333
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,71.9619,-0.100476265
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.907999,-0.03640003
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,61.36725,0.22734497
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.432596,0.07162981
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,46.929337,-0.06141327
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,49.95482,-0.5004518
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,40.68267,-0.18634659
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,78.15209,0.11645845
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,59.410706,0.48526764
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,35.036045,-0.124098875
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,96.76027,0.0751141
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,79.68941,-0.11456214
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,95.06078,0.056230925
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.251684,-0.1374158
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,40.76416,0.35880533
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.779788,0.077978805
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,30.034292,0.001143074
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,52.281048,-0.1286492
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,10.5420885,0.054208852
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,56.018272,0.12036545
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,32.533947,0.0844649
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,27.99928,-0.06669064
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,99.48236,-0.0051763915
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,60.065582,0.0010930379
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,58.212234,-0.16839665
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,7.9496064,-0.20503935
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,21.136091,0.05680456
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,69.81106,-0.0026991707
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,99.88028,0.24850349
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,45.259075,-0.094818495
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,105.802505,0.058025055
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,46.363052,-0.07273895
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,50.284565,0.005691299
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,68.84013,0.14733556
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,78.60221,-0.017472362
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,19.360107,-0.03199463
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,94.04964,-0.05950363
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,39.85075,-0.0037312508
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,51.78454,0.035690766
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,7.917597,-0.60412014
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,53.31385,0.066277005
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,48.46997,0.21174927
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,65.93153,-0.058120947
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,43.104427,-0.28159288
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,63.31432,0.05523866
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,25.07326,-0.37316853
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,63.648834,0.060813904
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,78.540276,-0.018246556
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,64.581215,0.07635358
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,44.23249,0.10581227
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.897522,-0.110247806
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,50.18478,0.0036956025
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,99.806755,0.24758443
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,79.548584,0.13640834
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,77.67041,0.10957729
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,12.704481,0.27044812
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,14.042156,-0.29789218
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,40.299812,0.007495308
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,57.24457,0.14489144
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,30.014286,0.00047620139
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,58.665974,-0.022233773
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,41.283604,0.03209009
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,68.35295,-0.02352927
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,95.9927,0.06658554
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,58.078377,-0.032027055
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,40.453197,0.011329937
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,56.933193,-0.051113445
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,71.696884,0.024241202
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,34.07966,0.13598862
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,40.546043,-0.18907914
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,33.25935,0.10864499
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,33.574963,0.11916542
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,86.145454,0.07681818
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,45.34203,-0.5465797
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,80.9089,0.011361217
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,7.3963437,-0.26036564
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,17.675867,-0.116206646
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,7.371308,-0.2628692
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,41.668694,0.04171734
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,59.37836,-0.010360654
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,32.066372,0.06887906
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,14.54407,0.45440704
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.8878145,-0.011218548
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,96.951004,-0.030489959
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,35.944534,-0.101386644
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,29.975761,-0.0008079529
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,89.01912,-0.010898675
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.634756,-0.04550813
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,66.761665,-0.046261925
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,62.615147,-0.21731067
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,40.610428,0.015260696
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,82.27081,-0.085879855
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,46.701218,0.16753045
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,16.044943,-0.19775286
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,95.473175,0.060813054
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,83.02668,0.0378335
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,62.741135,0.04568558
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,17.67722,-0.11613903
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,88.59822,-0.015575324
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,36.16158,0.20538597
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,48.370365,-0.0325927
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,63.79394,0.063232355
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,47.042046,0.17605114
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,60.53768,0.00896136
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,40.633408,0.01583519
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,94.64821,-0.053517915
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,68.89947,-0.23445036
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,29.236502,-0.025449943
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,80.61041,0.15157732
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,6.383547,-0.3616453
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,63.15001,-0.09785701
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,90.89429,0.13617858
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,48.91708,-0.021658402
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,77.70136,0.11001947
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,87.17034,0.08962927
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,55.93588,0.39839697
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,49.439526,-0.011209488
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,82.091095,-0.08787672
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,75.44652,0.0778074
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,73.80835,-0.26191652
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,106.78269,0.06782692
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,99.96337,-0.00036628722
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,12.646621,0.2646621
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,68.408035,0.14013392
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,91.510994,0.016788822
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,30.48015,0.016005008
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,9.034301,-0.09656992
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,31.450098,0.048336603
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,59.761265,-0.00397892
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.280046,0.06400232
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,42.394238,0.059855938
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,19.099615,-0.045019247
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,68.93734,-0.13828325
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,20.292727,0.014636326
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,43.68009,-0.12639816
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,46.10533,-0.07789337
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,69.73963,-0.0037195478
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,85.36828,-0.05146357
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,53.720222,0.07440445
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,21.885864,0.094293214
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,32.40612,0.08020401
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,88.18547,-0.118145294
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,84.070656,0.050883196
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,12.990956,0.29909563
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,55.302612,0.10605225
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,70.51938,0.007419695
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,65.17672,0.08627866
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,86.17205,0.07715063
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,57.165882,0.14331764
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,33.543915,0.11813049
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,94.28469,0.17855863
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,35.91438,-0.5510703
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,60.606216,0.010103608
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,43.199856,0.07999639
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,45.34881,-0.09302384
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,62.792202,-0.102968544
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,32.59304,0.086434685
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,53.1277,0.06255402
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,44.089478,0.10223694
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,62.909775,0.048496246
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.162737,0.016273689
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,22.682852,0.13414259
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,64.80732,-0.07418115
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,21.431515,-0.2856162
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,38.66174,-0.22676522
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,40.517647,-0.18964706
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,79.23577,0.13193959
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,22.381943,0.119097136
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,54.590435,0.0918087
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,34.44338,-0.13891554
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,66.58259,0.10970981
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,90.91302,-0.09086983
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.52043,-0.14795704
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.350972,0.03509722
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,27.736273,-0.07545757
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,92.053276,0.022814179
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,98.26882,0.0918758
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,83.68403,0.19548613
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,77.20698,0.102956824
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,58.634525,-0.022757912
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,31.304098,0.04346994
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,75.15604,0.07365766
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,50.472843,0.009456864
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,55.10246,-0.081625685
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,35.40803,0.18026772
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,21.641207,0.08206034
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,105.99544,0.059954375
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,112.65285,0.12652847
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,63.490856,-0.09298777
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,111.466255,0.11466255
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,62.71362,-0.3728638
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,83.32859,0.04160738
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,111.59285,0.1159285
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,66.82171,0.113695145
-211,0,π-,10.0,0,π-,1.0,1.0,0.0,0.0,11.351275,0.13512754
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,101.84198,0.0184198
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,91.560585,-0.08439415
-211,0,π-,70.0,0,π-,1.0,1.0,0.0,0.0,70.17212,0.0024588448
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,12.753632,0.27536315
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.985922,0.049296092
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.613073,-0.04623089
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,100.33372,0.11481908
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,46.430393,0.16075984
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,17.586744,0.75867444
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,110.72282,0.10722817
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,68.35034,0.13917236
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,64.035576,0.067259595
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,35.550343,0.18501142
311,2,K0,60.0,2,K0,1.0,0.0,0.0,1.0,64.54934,0.07582232
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,80.477875,0.0059734345
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,71.028175,0.18380292
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,17.497551,-0.12512246
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,80.802795,0.010034943
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.767916,-0.041069474
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,70.23339,0.0033341544
2212,1,p,50.0,1,p,1.0,0.0,1.0,0.0,54.521988,0.09043976
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,64.09078,0.068179704
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,25.393814,-0.15353952
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,22.13412,0.106706046
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,65.26137,0.30522737
2212,1,p,10.0,1,p,1.0,0.0,1.0,0.0,8.641159,-0.13588409
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,66.46211,0.107701875
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,70.17988,0.16966464
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.721563,-0.12784366
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,39.07329,-0.023167705
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,47.366688,-0.32333302
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,53.151646,0.06303291
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,44.68122,0.11703052
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,84.974915,0.06218643
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,84.44986,-0.061668225
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,114.10641,0.26784897
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,34.820583,0.1606861
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,88.126526,-0.020816378
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,90.95531,0.010614523
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,90.73914,0.008212704
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,9.756094,-0.024390602
2212,1,p,60.0,1,p,1.0,0.0,1.0,0.0,76.44867,0.2741445
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.41134,-0.05295531
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,20.693655,0.03468275
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,97.19364,0.07992935
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,98.79803,-0.012019729
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,37.683342,0.2561114
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,22.489357,0.12446785
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,56.665997,-0.055566724
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,92.15717,0.31653103
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,99.82565,-0.0017434693
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,38.596146,-0.03509636
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,85.26111,-0.14738892
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,94.25228,0.04724757
2212,1,p,30.0,1,p,1.0,0.0,1.0,0.0,34.77887,0.15929565
-211,0,π-,100.0,0,π-,1.0,1.0,0.0,0.0,111.90026,0.11900261
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,66.1557,-0.05491856
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,50.034576,0.0006915283
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,89.05721,-0.010475413
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,31.811945,-0.20470138
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,93.033264,-0.06966736
-211,0,π-,80.0,0,π-,1.0,1.0,0.0,0.0,83.118576,0.0389822
2212,1,p,100.0,1,p,1.0,0.0,1.0,0.0,94.63839,-0.053616103
311,2,K0,90.0,2,K0,1.0,0.0,0.0,1.0,93.12246,0.034693994
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,13.064789,-0.34676057
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,66.35211,0.32704222
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,87.41512,0.09268904
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,8.228444,-0.17715558
2212,1,p,80.0,1,p,1.0,0.0,1.0,0.0,79.957436,-0.0005320549
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,93.22723,-0.06772774
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,102.27749,0.022774886
311,2,K0,100.0,2,K0,1.0,0.0,0.0,1.0,88.11169,-0.11888313
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,56.808174,-0.053197097
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,69.839905,-0.0022870745
2212,1,p,40.0,1,p,1.0,0.0,1.0,0.0,40.67315,0.016828727
311,2,K0,80.0,2,K0,1.0,0.0,0.0,1.0,74.79239,-0.06509514
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,42.28367,0.057091713
-211,0,π-,30.0,0,π-,1.0,1.0,0.0,0.0,28.637693,-0.04541022
-211,0,π-,20.0,0,π-,1.0,1.0,0.0,0.0,18.125776,-0.09371118
311,2,K0,40.0,2,K0,1.0,0.0,0.0,1.0,44.514603,0.11286507
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,95.524,0.0613778
311,2,K0,50.0,2,K0,1.0,0.0,0.0,1.0,48.481186,-0.030376282
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,37.539974,-0.37433377
-211,0,π-,90.0,0,π-,1.0,1.0,0.0,0.0,91.85275,0.02058614
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,38.912098,-0.027197551
311,2,K0,10.0,2,K0,1.0,0.0,0.0,1.0,10.913647,0.09136467
-211,0,π-,60.0,0,π-,1.0,1.0,0.0,0.0,60.217224,0.003620402
-211,0,π-,50.0,0,π-,1.0,1.0,0.0,0.0,51.313637,0.026272736
2212,1,p,70.0,1,p,1.0,0.0,1.0,0.0,63.022892,-0.09967297
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,35.10973,-0.122256756
311,2,K0,20.0,2,K0,1.0,0.0,0.0,1.0,20.166368,0.008318424
-211,0,π-,40.0,0,π-,1.0,1.0,0.0,0.0,37.70945,-0.057263754
2212,1,p,90.0,1,p,1.0,0.0,1.0,0.0,92.132355,0.02369283
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,26.693598,-0.11021341
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,57.476192,-0.17891154
2212,1,p,20.0,1,p,1.0,0.0,1.0,0.0,21.762712,0.08813562
311,2,K0,70.0,2,K0,1.0,0.0,0.0,1.0,79.210724,0.13158177
311,2,K0,30.0,2,K0,1.0,0.0,0.0,1.0,28.276949,-0.057435036
